symbol,conf,only_side,test_volume_usd,sigma,vlt_score,leverage,liquidation_p
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,30,0.9999999999999988
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,35,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,40,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,45,0.9999999999999813
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,50,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,75,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.5415440617480651,7,100,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,3,0.3165809954304647
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,5,0.9384425743965208
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,7,0.9974526346842639
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,10,0.9999703536872375
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,12,0.9999987372819109
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,15,0.9999999919126075
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,17,0.9999999996867747
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,20,0.9999999999967598
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,25,0.9999999999999954
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,30,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,35,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,40,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,45,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,50,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,75,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6117646419977887,8,100,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,3,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,5,0.9775092578462939
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,7,0.9999764731370354
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,10,0.9999999943226384
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,12,0.9999999999906657
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,15,0.9999999999999997
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,17,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,20,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,25,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,30,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,35,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,40,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,45,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,50,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,75,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,50000,0.6819852222475122,9,100,1.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,3,0.0013186239983109527
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,5,0.043735962396082684
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,7,0.08970662036640642
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,10,0.18510514551273693
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,12,0.31488133108879013
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,15,0.43669953042874543
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,17,0.4602133364130009
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,20,0.42630376059012265
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,25,0.6609041207220366
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,30,0.7331805514509926
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,35,0.732416363977552
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,40,0.7521935083012876
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,45,0.8409316400304476
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,50,0.8460529126791202
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,75,0.9008849652996006
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.05,0,100,0.9572991093549283
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,3,0.00519528053711249
