symbol,conf,only_side,test_volume_usd,sigma,vlt_score,leverage,liquidation_p
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.4703638991532763,6,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.4703638991532763,6,45,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.4703638991532763,6,50,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.4703638991532763,6,75,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.4703638991532763,6,100,0.09911029915965341
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,35,0.060387830162981326
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,40,0.9662667124972975
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,45,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,50,0.9999999999999987
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,75,0.9999999999999989
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.5404245490121558,7,100,0.5371965345775708
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,35,0.13792195860418222
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,40,0.9987262365294767
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,45,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,50,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,75,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6104851988710351,8,100,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,35,0.26974234990930235
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,40,0.9999860224629126
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,45,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,50,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,75,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,1000,0.6805458487299145,9,100,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,45,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,50,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,75,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.05,0,100,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,45,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,50,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,75,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.11210818280835846,1,100,0.8171877960947587
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,40,0.0011295404626875394
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,45,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,50,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,75,0.001155131325677683
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.1742163656167169,2,100,0.06468439490208988
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,45,0.02069835896670602
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,50,0.052268191938041664
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,75,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.2363245484250754,3,100,0.9959596854060461
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,45,0.00013961843145793296
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,50,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,75,0.5962967794860876
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.29843273123343383,4,100,0.9572859917511221
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,45,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,50,2.9547756307923834e-05
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,75,0.9838252489852811
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.3605409140417923,5,100,0.9999999999999261
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,45,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,50,0.04200264876411086
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,75,0.9989466254294653
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.42264909685015073,6,100,0.9999999999990706
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,30,0.004227872561373025
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,35,0.0022512066648985307
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,40,0.03368924011350205
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,45,0.009869933420796784
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,50,0.9974742294404227
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,75,0.999999975378089
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.4847572796585092,7,100,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,30,0.011535079981379481
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,35,0.009920778612981906
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,40,0.13934057964409297
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,45,0.8623579375505812
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,50,0.9999912387823815
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,75,0.9999799148512157
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.5468654624668676,8,100,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,3,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,5,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,7,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,10,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,12,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,15,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,17,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,20,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,25,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,30,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,35,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,40,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,45,0.0026390530031971116
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,50,0.01563412097183181
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,75,0.9999817655269805
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides),-1,200000,0.6089736452752261,9,100,1.0
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,1,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,2,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,3,0.004528510780319905
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,5,0.0565870172600863
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,7,0.13386938198782994
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,10,0.2229603137088536
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,12,0.21355934043859592
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,15,0.3487436528669152
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,17,0.3062949703794139
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,20,0.4106775951585996
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,25,0.471971559540159
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,30,0.5568152997076403
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,35,0.692027104648083
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,40,0.6609745578993127
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,45,0.8666126271777648
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,50,0.7279355715577382
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,75,0.9317512563922626
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.05,0,100,0.9458541791738124
BTCUSDC,Fixed volumes with 1 unit thresholds,0,1000,0.1128848377970938,1,1,0.0
