symbol,conf,only_side,test_volume_usd,target_perc,average_pnl_pct,average_position_duration_s,positions_per_year,cost_per_year_pct,cost_per_year_usd,avg_chases_per_position,avg_turnover_per_usd,avg_turnover_per_year,avg_pos_pnl_pct,avg_neg_pnl_pct,positive_share,negative_share,zero_share,avg_pos_duration_s,avg_neg_duration_s,avg_zero_duration_s,avg_chases_pos,avg_chases_neg,avg_chases_zero
ETHUSDC,Current,0,5000,0.5,-0.220771654569216,3259.876768598834,9673.985318639778,-2135.741745074408,-106787.08725372038,28.813146251801896,278737.9538237523,1393689769.1187615,0.2677045964858355,-0.684217762599999,0.4868492590394198,0.5131457530064893,4.987954090870548e-06,1406.8340602837968,5017.9907582744445,0.506,10.600850366272219,46.0924016058011,2.0
ETHUSDC,Current,0,5000,1.0,-0.4257776469909029,12036.989528874223,2619.924186554431,-1115.505155445701,-55775.25777228505,56.0365528188232,146811.52006116978,734057600.305849,0.5480884976618685,-1.3965181814169751,0.49919633870943514,0.5008036612905649,0.0,5388.906318441246,18663.73580611102,0.0,18.977661868699535,92.9765037593985,0.0
ETHUSDC,Current,0,5000,1.5,-0.6322039347814705,24502.7784155215,1287.0377173236502,-813.6703091041736,-40683.51545520868,82.8104451277915,106580.16626782816,532900831.3391408,0.8290664999539212,-2.1126040514816347,0.5032514997227403,0.49674850027725964,0.0,11273.812482279875,37904.9264682464,0.0,27.283722327957527,139.06407550233408,0.0
ETHUSDC,Current,0,5000,2.0,-0.9778634666870009,42414.96385834775,743.5111840557033,-727.0524239612669,-36352.621198063345,114.29325360717534,84978.31231904973,424891561.59524864,1.112902677659765,-3.0757077255849405,0.5008449239568439,0.4991550760431561,0.0,19039.983777266465,65869.07798657853,0.0,35.4153207291022,193.43822115384614,0.0
ETHUSDC,Current,0,5000,3.0,-1.288980727305888,84022.16196484714,375.3295471401213,-483.79255265206314,-24189.627632603155,163.4084553744128,61332.02155454508,306660107.7727254,1.6711745359318708,-4.224521839532515,0.4979125323419327,0.5020874676580672,0.0,40940.46168343306,126745.63121368249,0.0,52.02692039916454,273.8638355780584,0.0
ETHUSDC,Current,0,10000,0.5,-0.24069529742503518,3281.907202898841,9609.046828668677,-2312.852384397498,-231285.2384397498,27.50629452669471,264309.2721901624,2643092721.9016237,0.2640068805807869,-0.6997785834964104,0.4763334820689966,0.5236665179310034,0.0,1401.8392312096748,4992.0400695548105,0.0,10.023450409961162,43.40890378171374,0.0
ETHUSDC,Current,0,10000,1.0,-0.4649073002494222,12033.261880532633,2620.7357832890534,-1218.3991976759685,-121839.91976759685,53.54137446704287,140317.79595225814,1403177959.5225813,0.5432826196119013,-1.4253243347524394,0.4878663221085358,0.5121336778914641,0.0,5272.322837547642,18473.83512789506,0.0,17.782119585262897,87.60618393698942,0.0
ETHUSDC,Current,0,10000,1.5,-0.6877532000706885,24508.58209093051,1286.7329445251755,-884.9547002335692,-88495.47002335692,78.9794707000015,101625.48689085276,1016254868.9085276,0.8253356526298722,-2.169537698072003,0.49477367637400926,0.5052263236259907,0.0,11213.396209113109,37528.70334987795,0.0,25.478098750671272,131.37395066383536,0.0
ETHUSDC,Current,0,10000,2.0,-1.0548247355154405,42549.50399930315,741.1602259926808,-781.7941393572937,-78179.41393572936,109.19059913471129,80927.72913095883,809277291.3095883,1.1092187601519419,-3.1419942725179535,0.4909585854585378,0.5090414145414621,0.0,18966.227452701874,65295.02482146762,0.0,33.07766613568599,182.5997498498114,0.0
ETHUSDC,Current,0,10000,3.0,-1.391490847196771,83969.2571060436,375.566023648079,-522.5966844243881,-52259.6684424388,155.60766778287984,58440.95303836747,584409530.3836747,1.6664230287823896,-4.343655019197619,0.4912023019390026,0.5087976980609974,0.0,40888.79445020258,125559.89815216213,0.0,48.60603957667854,258.9089332689636,0.0
ETHUSDC,Current,0,30000,0.5,-0.2806337292309339,3258.94738951309,9676.744123418237,-2715.6207901683842,-814686.2370505153,24.503813512730037,237117.13341064678,7113514002.319404,0.25819566035413116,-0.7234087430196924,0.4510690830576075,0.5489259188916322,4.998050760203521e-06,1394.8123101973429,4790.7934025749355,1.798,8.718634001484782,37.475179371380705,2.0
ETHUSDC,Current,0,30000,1.0,-0.536101801235251,12029.746031107008,2621.501727339291,-1405.3917979679156,-421617.53939037473,47.547934896042385,124646.99346139126,3739409803.8417377,0.5358944972151445,-1.489200768850095,0.4706440154130208,0.5293559845869792,0.0,5255.980833089921,18052.218894518846,0.0,15.28385480518096,76.23353900689054,0.0
ETHUSDC,Current,0,30000,1.5,-0.8032270769458634,24503.005154228125,1287.0258077123367,-1033.7739774826691,-310132.1932448007,70.43778554017037,90655.24782830612,2719657434.8491836,0.8111581507604295,-2.2555048147681775,0.4735657025104918,0.5264292714799085,5.026009599678336e-06,11052.86277222122,36602.72976518268,13.189,21.999405665283422,114.0126597989326,4.0
ETHUSDC,Current,0,30000,2.0,-1.214952159445255,42492.37284910964,742.156718618287,-901.6849079320923,-270505.4723796277,97.25668710052148,72179.70376220849,2165391112.866255,1.0936377256720022,-3.2720962469699764,0.4712023454511624,0.5287976545488375,0.0,18677.6491152508,63713.25683589627,0.0,28.450458911419425,158.56871415936777,0.0
ETHUSDC,Current,0,30000,3.0,-1.6176727183260473,84630.83076160189,372.6301599098599,-602.7936437116527,-180838.09311349582,138.82243451153906,51729.42597111085,1551882779.1333256,1.65097185901744,-4.542115059283118,0.4722107697722359,0.5277892302277641,0.0,40365.71381679764,124234.64180856799,0.0,41.635639600502564,225.77504477384446,0.0
ETHUSDC,Current,0,50000,0.5,-0.30051087888228734,3235.139051681264,9747.95812365812,-2929.367463048234,-1464683.731524117,22.59107387175057,220216.84207029166,11010842103.514584,0.25228933681884674,-0.7352848506427366,0.4402294947719533,0.5597505317927157,1.9973435331009756e-05,1392.825801175096,4684.1867428523,1.6320000000000001,8.048546442385128,34.0291349610612,2.0
ETHUSDC,Current,0,50000,1.0,-0.5779671449721966,11995.509517818564,2628.983783736346,-1519.4662516642986,-759733.1258321494,43.93984796959392,115517.14777190283,5775857388.595141,0.5291061335254352,-1.5161264917529162,0.4587017403480696,0.5412932586517304,5.001000200040008e-06,5218.25016150978,17738.793028705528,0.821,14.024552451974445,69.2910003048865,2.0
