symbol,conf,only_side,test_volume_usd,target_perc,average_pnl_pct,average_position_duration_s,positions_per_year,cost_per_year_pct,cost_per_year_usd,avg_chases_per_position,avg_turnover_per_usd,avg_turnover_per_year,avg_pos_pnl_pct,avg_neg_pnl_pct,positive_share,negative_share,zero_share,avg_pos_duration_s,avg_neg_duration_s,avg_zero_duration_s,avg_chases_pos,avg_chases_neg,avg_chases_zero
BTCUSDC,Fixed volumes with 0.1% percent thresholds (separate sides) (v2),1,70000,5,-0.02457711130802038,2720.924697816075,11590.177422150668,-284.85308058390166,-199397.15640873116,2.0,23180.354844301335,1622624839.1010935,0.49657472361176314,-0.06444911220012267,0.07103593182927606,0.9286669355009869,0.0002971326697370376,14102.692590230057,1851.167018694579,30.915535714285713,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (separate sides) (v2),1,90000,1,-0.03148848573367721,639.3754012237855,49323.13620392505,-1553.1108706975122,-1397799.783627761,2.0,98646.2724078501,8878164516.706509,0.3350022106613754,-0.06727238561734483,0.08892558833804427,0.9109050295889309,0.00016938207302484625,2237.731149880952,483.45253826486135,26.5288125,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (separate sides) (v2),1,90000,2,-0.029908562215111983,1216.4663875883043,25924.267469914597,-775.3575665051445,-697821.80985463,2.0,51848.534939829195,4666368144.584627,0.44809456301182143,-0.06792600374872027,0.07364230578346585,0.926114824553067,0.00024286966346712284,5411.355416690565,883.1951663436105,88.77504347826088,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (separate sides) (v2),1,90000,3,-0.02855664097935507,1747.4699720993574,18046.662033404562,-515.352048563692,-463816.84370732284,2.0,36093.324066809124,3248399166.012821,0.5057577622794103,-0.06837132010735071,0.06932407182594559,0.9304753560155813,0.00020057215847311805,8364.338961169484,1254.8407231430745,107.53521052631578,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (separate sides) (v2),1,90000,4,-0.030029200760325177,2226.46423312903,14164.16196171268,-425.3384631500314,-382804.6168350282,2.0,28328.32392342536,2549549153.1082826,0.5151701288719062,-0.06901973529698222,0.0667190703306742,0.9330791047471346,0.00020182492219118133,11953.494579366345,1531.4142056784417,37.614578947368415,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (separate sides) (v2),1,90000,5,-0.030631931950993778,2724.8028074578356,11573.681557316877,-354.52422588620226,-319071.803297582,2.0,23147.363114633754,2083262680.3170378,0.5279240115634347,-0.0692908059294428,0.06470113428777773,0.9350333489103191,0.0002655168019032244,13982.019513788573,1946.5813650654823,119.73848,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,10000,1,-0.013624340760968048,477.11703009098767,66096.99090805036,-900.527927405885,-90052.79274058848,2.0,132193.9818161007,1321939818.1610072,0.20992760639765518,-0.04522152282390203,0.12371331960874249,0.8755826728818441,0.0007040075094134337,1206.9139917227108,374.35927280258267,32.95560606060606,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,10000,2,-0.014901383936321,849.3530276266487,37129.437317862044,-553.280000813027,-55328.00008130269,1.9999999999999998,74258.87463572407,742588746.3572408,0.23605884220660497,-0.045930106979234796,0.1099455934966234,0.8895039905159091,0.0005504159874674514,2161.668476075864,687.6240210983519,77.74726923076923,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,10000,3,-0.014177769915461661,1263.4917305849535,24959.40356127215,-353.8686809188709,-35386.86809188709,2.0,49918.8071225443,499188071.225443,0.25378726376897937,-0.046412215375986006,0.10729115649155682,0.892155192606631,0.000553650901812142,3392.662683834474,1007.6701664339503,886.5807500000002,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,10000,4,-0.012741655327562093,1642.9298963556696,19194.97604246708,-244.5757687539274,-24457.57687539274,2.0,38389.95208493416,383899520.8493416,0.26882407135698594,-0.04639528777900171,0.10663674254568772,0.8925082825691996,0.0008549748851127498,5072.00254539988,1234.7692457371395,30.746924999999997,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,10000,5,-0.012189280963118804,1979.928889356745,15927.844767316701,-194.14897500576492,-19414.897500576495,2.0,31855.689534633402,318556895.34633404,0.2807755368713364,-0.04619448792189804,0.10391039958961644,0.8954483760994325,0.0006412243109510425,7166.898778977681,1379.4123761636508,32.75173333333334,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,30000,1,-0.019720998935354672,499.2394487479772,63168.08513247077,-1245.7377396458494,-373721.3218937548,2.0,126336.17026494154,3790085107.948246,0.25629054333366125,-0.053272462883104534,0.10830636232007496,0.8912464866706413,0.0004471510092837067,1363.326048461614,394.4328575370611,102.12495238095237,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,30000,2,-0.02089319314487004,913.6148136856009,34517.82909778034,-721.1876702815398,-216356.3010844619,1.9999999999999998,69035.65819556067,2071069745.86682,0.29175694255816575,-0.05371156403786469,0.09493262879788639,0.9046552179656538,0.00041215323645970935,2698.9135574974957,726.6628027872854,49.880794871794876,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,30000,3,-0.020264467241586998,1383.9035807405203,22787.71472151639,-461.7808984847987,-138534.2695454396,2.0,45575.42944303278,1367262883.2909834,0.3214574439058993,-0.05406922789358203,0.08994917164671104,0.9095616852044831,0.0004891431488058527,4849.314195767821,1041.560684265289,711.6414782608697,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,30000,4,-0.02099070328703699,1784.8248061752133,17668.961060430356,-370.8839190097041,-111265.17570291122,2.0,35337.92212086071,1060137663.6258214,0.3244945832821147,-0.05389595662878121,0.08691239316239316,0.9127457264957265,0.0003418803418803419,6612.35561942225,1325.7953778750598,44.13675,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,30000,5,-0.020091493779168346,2100.9228891036664,15010.546157386318,-301.58429474304654,-90475.28842291396,2.0,30021.092314772635,900632769.443179,0.3376656303067489,-0.054224046367923856,0.08703824342941359,0.9125345750077427,0.0004271815628437477,7563.609111165644,1580.5055268880124,781.163875,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,50000,1,-0.024591047129748096,532.4422165492958,59228.96235460371,-1456.5022047081357,-728251.1023540678,2.0,118457.92470920742,5922896235.460371,0.28708446326684656,-0.058841982655563244,0.09896500213401623,0.9007575757575758,0.0002774221084080239,1570.3426022641509,418.5641860007819,30.264653846153845,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,50000,2,-0.024882737527890268,982.7576590988398,32089.29455601251,-798.4694938924174,-399234.7469462087,2.0,64178.58911202502,3208929455.601251,0.34015179197439716,-0.059206857421572154,0.08590734611439509,0.9138177165395963,0.00027493734600864995,3246.157579148203,770.2649604475969,25.857230769230764,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,50000,3,-0.02393180533861116,1403.3288111693591,22472.281441811083,-537.802264979907,-268901.13248995354,2.0,44944.562883622166,2247228144.1811085,0.39564141739363884,-0.06029222682714098,0.07971541671124426,0.9200278164116829,0.0002567668770728576,5226.85696872903,1072.3959394964822,130.995375,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,50000,4,-0.023464938862518964,1833.4343984467707,17200.50634302287,-403.60882974340126,-201804.41487170063,2.0,34401.01268604574,1720050634.3022869,0.40384839812105794,-0.06011195733075561,0.07894346499406679,0.9207174944905916,0.0003390405153415833,7182.1972681519255,1375.4851763040701,40.09725,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,50000,5,-0.021756757187539784,2263.2058692816718,13934.216249628824,-303.1633595418456,-151581.67977092278,2.0,27868.432499257648,1393421624.9628823,0.4358458335183134,-0.059775091525775245,0.07668411421762628,0.9231137495212562,0.00020213626111749436,10502.779989039955,1579.2259294563728,21.371315789473687,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,70000,1,-0.0285817965092249,565.0858457764165,55807.449851571095,-1595.0771753563783,-1116554.0227494647,2.0,111614.89970314219,7813042979.219954,0.3138780697149358,-0.0638012378525251,0.09320390407257081,0.9065099668302194,0.00028612909720971146,1734.4394570778854,445.0146118118796,66.87892592592594,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,70000,2,-0.027656923180881032,1035.2045924959914,30463.543369686235,-842.52787879285,-589769.5151549949,2.0,60927.08673937247,4264896071.756073,0.41096208383458704,-0.06435765078739762,0.07717797969000534,0.9225654730090861,0.00025654730090860504,3801.588372299169,804.0602116191226,29.206500000000002,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,70000,3,-0.027191931501193027,1467.4820212628047,21489.871455367127,-584.3511125837862,-409045.7788086503,2.0,42979.742910734254,3008582003.7513976,0.4468286064152583,-0.0648447469389159,0.07354316317422536,0.926106175883028,0.00035066094274663155,5725.10682155758,1129.9193630011246,40.654,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,70000,4,-0.027614459632604373,1915.2423421521996,16465.801379768112,-454.6942075200879,-318285.94526406156,2.0,32931.602759536225,2305212193.167536,0.45606670481581596,-0.0647417477978945,0.071269322235434,0.9285820451843044,0.00014863258026159333,8423.394022642633,1416.0385791002116,32.021214285714294,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,70000,5,-0.027808903289904686,2353.8089143299044,13397.859022459283,-372.5797658473471,-260805.836093143,2.0,26795.718044918565,1875700263.1442995,0.48004386818805667,-0.0650979340879325,0.06837081686918016,0.931364344205854,0.0002648389249658358,11957.89231251937,1649.4276661207032,75.26204,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,90000,1,-0.03215302589056326,585.0535433371922,53902.75874600491,-1733.1367975330809,-1559823.117779773,2.0,107805.51749200982,9702496574.280884,0.3323023288100626,-0.06786998125836669,0.08922331849995221,0.9105961319923107,0.00018054950773707743,1838.8155796928936,462.3110309544082,53.60658823529412,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,90000,2,-0.03265041554268973,1015.6893206458809,31048.864410572056,-1013.7583251338078,-912382.492620427,2.0,62097.72882114411,5588795593.90297,0.43095090116941936,-0.06888861552345407,0.07247038827216232,0.9273171509003028,0.00021246082753492325,3897.628317795368,790.6896933087419,30.92085,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,90000,3,-0.031241041672104203,1567.2950059044495,20121.29170398352,-628.6101126207137,-565749.1013586423,1.9999999999999998,40242.58340796703,3621832506.717033,0.4858552331878187,-0.0689117141757665,0.06786942489815354,0.9318554573832072,0.00027511771863922545,6787.150654817586,1187.5740860273663,27.628730769230767,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,90000,4,-0.031871833288523735,2019.1366483560805,15618.556587378893,-497.7920317603143,-448012.82858428283,2.0,31237.113174757786,2811340185.728201,0.5005999406086803,-0.06919812571136474,0.06548086515399147,0.9342962664232802,0.000222868422728334,9122.894987682334,1521.732137967854,58.047047619047625,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),-1,90000,5,-0.032382630725925815,2425.9771334399998,12999.298124167566,-420.9514708511384,-378856.32376602455,2.0,25998.596248335132,2339873662.350162,0.4978140961811241,-0.06936694772778566,0.06517333333333333,0.9345493333333333,0.0002773333333333333,11250.746170212766,1811.2618576483208,53.875538461538454,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,10000,1,-0.013274888122515743,511.5670237740983,61645.88125196653,-818.3421768337464,-81834.21768337463,2.0,123291.76250393306,1232917625.0393305,0.21815104458542584,-0.04504527073961198,0.12061342912406742,0.8788233043552193,0.0005632665207133292,1398.8222710370958,390.0963503603735,43.512773584905666,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,10000,2,-0.010863287444008145,961.9444410822774,32783.59815096915,-356.1376501628318,-35613.76501628318,2.0,65567.1963019383,655671963.019383,0.26389245274433565,-0.04563325194895524,0.11223892666007002,0.887122687180142,0.0006383861597880558,2976.029997819698,707.7335968001152,111.99838333333335,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,10000,3,-0.011182206154206058,1438.6961277534913,21919.847695178778,-245.1122557962876,-24511.225579628757,1.9999999999999998,43839.69539035755,438396953.9035755,0.2788916512022345,-0.045831627499106256,0.10660837933565206,0.8927108927108927,0.0006807279534552262,5103.130047989624,1002.1310821637078,68.11946875000001,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,10000,4,-0.01043600559195592,1895.4667223752097,16637.590957272114,-173.62999226676703,-17362.999226676704,1.9999999999999998,33275.18191454422,332751819.1454422,0.29273161136203935,-0.04608213535804029,0.10511822239103599,0.8942170734023359,0.0006647042066280505,6942.925481180368,1303.4964720658854,45.038317460317465,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,10000,5,-0.011139042228354452,2232.754955001533,14124.254849085466,-157.33067120800314,-15733.067120800313,1.9999999999999998,28248.50969817093,282485096.9817093,0.2881387061970122,-0.046196634367169274,0.10475676932999228,0.8945136972542054,0.0007295334158023282,7996.60989129996,1559.5094745520307,73.13059420289854,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,30000,1,-0.018905922462901223,574.1623265402034,54925.233757551,-1038.412210676984,-311523.6632030952,2.0,109850.467515102,3295514025.45306,0.26499102141536374,-0.05256881641582283,0.1059023327351961,0.8934781679911133,0.0006194992736905067,1734.40953716591,437.01364356672366,35.77243103448275,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,30000,2,-0.018677371651951886,1059.8692474417617,29754.613671563162,-555.7379779040339,-166721.39337121014,2.0,59509.227343126324,1785276820.2937896,0.31363800894026084,-0.05349659679852655,0.09478778853313477,0.9048505478140624,0.0003616636528028933,3830.565507350466,769.9508069123611,243.3331176470588,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,30000,3,-0.017274138541212514,1575.1021265246657,20021.55890017215,-345.8551822526201,-103756.55467578603,2.0,40043.1178003443,1201293534.010329,0.34585198900070174,-0.05360054376930997,0.09087912204770462,0.9086636111317885,0.0004572668205068218,5820.104297683126,1151.3084024084824,52.72034883720931,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,30000,4,-0.018181423398240137,1971.6031238207174,15995.105515397654,-290.8137856749708,-87244.13570249123,2.0,31990.211030795308,959706330.9238592,0.3576584320987653,-0.05462592487711909,0.08833899812585369,0.9112268775875396,0.0004341242866067363,8190.081772983339,1369.663418654644,58.47426829268293,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,30000,5,-0.01711628501019582,2422.9793312165275,13015.381350432912,-222.77497671039706,-66832.49301311912,2.0,26030.762700865824,780922881.0259748,0.378353723855601,-0.05403413344833827,0.08531783831840986,0.9141741284054106,0.0005080332761795898,10549.769092916511,1665.8006439975454,125.94770833333332,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,50000,1,-0.024131029357564365,589.4785580336292,53498.129101077335,-1290.9649239128657,-645482.4619564328,2.0,106996.25820215467,5349812910.107734,0.2862725948085106,-0.05855323575801174,0.09978344868583075,0.8999724003227039,0.00024415099146533057,1982.923795425532,435.1240804307569,65.20613043478261,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,50000,2,-0.021427689686661783,1124.094538635106,28054.579856149405,-601.144831447242,-300572.41572362103,2.0,56109.15971229881,2805457985.6149406,0.37380128114733974,-0.05902544960826367,0.08682787687853889,0.9128953978458002,0.0002767252756609477,4526.410359769552,800.8183514550203,45.35061538461538,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,50000,3,-0.021929500291103673,1567.6546155297983,20116.676012427786,-441.14865247057344,-220574.32623528672,2.0,40233.35202485557,2011667601.2427785,0.4066306230195101,-0.059946679070955654,0.08143440568985189,0.9182030475256182,0.0003625467845299154,6632.053643184497,1119.0919721983512,65.12058823529412,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,50000,4,-0.021839577843064714,2090.8254401373842,15083.038208071463,-329.407187055096,-164703.59352754802,2.0,30166.076416142925,1508303820.8071463,0.42188521461445283,-0.05967463326526395,0.07853104359313078,0.9211730515191545,0.00029590488771466316,9539.295810523485,1456.496396266893,31.61528571428571,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,50000,5,-0.01986104954830767,2633.2012161866996,11976.297066150235,-237.86182943606158,-118930.91471803078,2.0,23952.59413230047,1197629706.6150236,0.45671768432093707,-0.060111342990901366,0.07783739078802274,0.9218021036559505,0.00036050555602680463,12221.36255360305,1824.584015068383,46.7669705882353,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,70000,1,-0.028060613797927226,633.8786274014102,49750.84919534525,-1396.0393653895014,-977227.555772651,2.0,99501.6983906905,6965118887.348334,0.31506185320129615,-0.06348951701577057,0.09356032726380578,0.9062583336000085,0.00018133913618569128,2109.5770875612816,481.6506797867206,32.87905882352941,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,70000,2,-0.027368277407421364,1141.519195436455,27626.342269209363,-756.0853989760925,-529259.7792832648,2.0,55252.684538418725,3867687917.6893106,0.402974645133406,-0.0642642905254768,0.07892809763863094,0.9207959671000265,0.00027593526134253116,4646.304900497513,841.420380431525,67.75376923076922,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,70000,3,-0.02616533003813682,1697.0286626873901,18583.06856765757,-486.2321221940868,-340362.48553586076,2.0,37166.13713531514,2601629599.4720597,0.4506896985697893,-0.06424624484140161,0.07391700769703781,0.9257967388308136,0.0002862534721485974,8103.701583189902,1186.0087354992386,84.78792592592592,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,70000,4,-0.024593580377317216,2155.89419066057,14627.805082742632,-359.75010004616024,-251825.07003231216,2.0,29255.610165485265,2047892711.5839686,0.4964338437758584,-0.06468805978255533,0.07142478279779775,0.9283206212142107,0.0002545959879915559,11117.5759826229,1466.9488625528509,97.65075,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,70000,5,-0.02455666314151978,2657.0907872767216,11868.619676455073,-291.45369534952073,-204017.5867446645,2.0,23737.239352910146,1661606754.7037103,0.5030393556020083,-0.06451186950229394,0.07035586546523599,0.9292620541068339,0.00038208042793007926,13846.70652179816,1810.8555787039152,351.73572222222225,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,90000,1,-0.03083011281068255,627.3423002040903,50269.20708158934,-1549.8053252289615,-1394824.792706065,2.0,100538.41416317868,9048457274.68608,0.34654520930945315,-0.0675423770793961,0.08863046898252477,0.9111994557591734,0.00017007525830179854,2182.6720142720073,476.1686587807098,37.8256875,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,90000,2,-0.029844635443816964,1230.319116533504,25632.37421593068,-764.9888640339448,-688489.9776305503,2.0,51264.74843186136,4613827358.867522,0.45608905001285244,-0.06850976371730261,0.07367636092468308,0.9261105784595718,0.0002130606157451795,5301.505900086755,906.709293648055,48.7465,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,90000,3,-0.02976173638510235,1739.5825221086275,18128.48749582387,-539.5352659113342,-485581.7393202008,2.0,36256.97499164774,3263127749.2482963,0.5073872799730345,-0.0689900993141694,0.06802980272627213,0.9317161967657268,0.000254000508001016,8999.155200062229,1209.9872133104639,27.892166666666668,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,90000,4,-0.029630076632980874,2263.9749168053067,13929.48294873356,-412.7316472287758,-371458.48250589817,2.0,27858.96589746712,2507306930.772041,0.5241908471956319,-0.0690429794634849,0.06642011677563607,0.933431529421738,0.0001483538026258623,12133.305109125717,1561.9232329174565,882.905857142857,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (separate sides) (v2),1,90000,5,-0.028887447249379,2690.4419205965896,11721.494435013516,-338.6040521753424,-304743.6469578082,2.0,23442.98887002703,2109868998.3024328,0.5352316445477372,-0.06900403623251705,0.06637163434431549,0.9334475165157817,0.00018084913990276699,14528.213651065875,1849.246124269189,35.578529411764706,2.0,2.0,2.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,10000,1,-0.35363023999479104,23821.671585598306,1323.836569851189,-468.14864391035695,-46814.8643910357,51.97720249810939,68809.32146555779,688093214.6555779,0.5531224085506786,-1.3276659244473525,0.5178869239899635,0.4821130760100365,0.0,11042.283329542488,37549.31848780437,0.0,18.603286044465076,87.82753677387186,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,10000,2,-0.535614538891592,78849.55982077598,399.95150349197786,-214.2198401218547,-21421.98401218547,95.77571903903964,38305.64282768915,383056428.2768915,1.111924736997831,-2.425803490236646,0.534294561349801,0.465705438650199,0.0,40958.917046532595,122320.73855341827,0.0,35.03468810760546,165.4626923574292,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,10000,3,-0.751069369891379,173438.68485258328,181.82794701657522,-136.5654015943822,-13656.54015943822,141.2219669972305,25678.100332748963,256781003.32748964,1.6747025210239164,-3.7489693602710585,0.5527436128130765,0.44725638718692357,0.0,90841.31011504956,275516.9840770035,0.0,51.325961625897975,252.32030837350953,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,10000,4,-0.8584878166273417,294784.95368008735,106.97967995416806,-91.84075186734555,-9184.075186734555,182.7539792475328,19550.96221025173,195509622.1025173,2.2384587064573394,-4.760299526568051,0.5575005708196971,0.44249942918030294,0.0,163763.4396865802,459857.63857902767,0.0,67.57380659840729,327.8683178534572,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,10000,5,-0.818674134352072,434092.44582459703,72.648119780326,-59.47513657346403,-5947.513657346402,218.73003172991497,15890.32554466937,158903255.4466937,2.7973502716997083,-5.524393923157805,0.5654727757329611,0.434527224267039,0.0,253782.0392699131,668739.7139215571,0.0,84.13897866839044,393.8803378859927,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,30000,1,-0.4411695442732015,23750.450528484496,1327.8063909641673,-585.7877403847061,-175736.32211541184,46.893865921619266,62265.974867742836,1867979246.032285,0.54017391281377,-1.3954055707154296,0.4929975930011105,0.5070024069988894,0.0,10937.547973631097,36209.42514418951,0.0,16.14502385126595,76.79333961048614,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,30000,2,-0.7018741729266839,79337.67301676972,397.49086153981585,-278.9885696891733,-83696.57090675198,86.61265001818404,34427.73687597452,1032832106.2792357,1.09939995108572,-2.5776263934847683,0.5101274902008325,0.4898725097991676,0.0,39988.18189743844,120314.16535681512,0.0,29.9807511411682,145.5861336522896,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,30000,3,-0.9880396342205933,174068.49542069112,181.17006138177598,-179.00320117937238,-53700.960353811715,128.10880133946583,23209.47940221677,696284382.066503,1.6589848936296614,-3.9631104542036626,0.5291747357379165,0.47082526426208343,0.0,89147.29099384346,269514.00211318675,0.0,44.217632875563474,222.39661950106577,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,30000,4,-1.1606394695219446,294409.25333731755,107.11619842963232,-124.32328772257581,-37296.986316772745,164.8846936962096,17661.821567972333,529854647.03916997,2.2158030825198374,-5.048808419095579,0.5352204930310492,0.4647795069689507,0.0,159503.2912238898,449761.2739676084,0.0,57.93941693783263,288.03836741828354,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,30000,5,-1.1970271486760793,434123.93832857674,72.64284969268672,-86.9554632393418,-26086.638971802542,197.78330574458954,14367.542950926922,431026288.52780765,2.769083594919687,-5.914303296193138,0.5432530194347372,0.4567469805652627,0.0,246923.20309277548,656779.7389895748,0.0,72.31885039310838,347.01022371364655,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,50000,1,-0.4896470033152488,23738.010687068327,1328.5022243746716,-650.4971330627003,-325248.56653135014,43.88124361874637,58296.329755831415,2914816487.7915707,0.5333175051412006,-1.4336584037781968,0.4799303317250906,0.5200696682749094,0.0,10815.55305444667,35663.10410560859,0.0,14.768948400283653,70.7466317653399,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,50000,2,-0.7903370889970329,79232.62521343825,398.01786088808444,-314.5682775431147,-157284.13877155734,80.89851691719873,32199.054652401952,1609952732.6200976,1.0903454895555968,-2.6424573732597576,0.496174149112664,0.503825850887336,0.0,39596.44680691836,118266.8412233875,0.0,27.36131882383934,133.62263510816635,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,50000,3,-1.127737881183442,173950.26300397067,181.2932010299987,-204.45121040253454,-102225.60520126726,119.79478430662077,21717.979913645533,1085898995.6822767,1.641394701782032,-4.066047521411896,0.5148207419932765,0.48517925800672346,0.0,88525.5640595607,264593.8883637835,0.0,40.272417130177224,204.17548154217968,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,50000,4,-1.3239463052642189,293431.77941872407,107.47302171043464,-142.28851000911112,-71144.25500455557,153.44867091393957,16491.592340571166,824579617.0285583,2.2037659277574155,-5.1737239749150685,0.5218275755628311,0.47817242443716884,0.0,157847.61761174144,441394.2105934917,0.0,52.6847423440197,263.4119265569607,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,50000,5,-1.4054762928610536,434377.0336373517,72.6005234114851,-102.03831450414621,-51019.15725207311,184.73152059134105,13411.605085530899,670580254.2765449,2.7575744598989083,-6.086769997704835,0.5292979855413857,0.47070201445861426,0.0,244461.4307778225,647934.5348348846,0.0,65.8435626660528,318.4194052870563,0.0
BTCUSDC,Fixed volumes with 1 unit thresholds (v2),0,70000,1,-0.5292964444519161,23815.000214830474,1324.2074203451562,-700.8982793055351,-490628.7955138746,41.65182251110433,55155.65244010377,3860895670.807264,0.5290809670582132,-1.4627414157802412,0.4686349819977266,0.53136001041578,5.007586493537709e-06,10807.810504600098,35286.96473434423,36.902,13.788213923171448,66.22649866649076,14.0
